title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Kubernetes CI/CD using Jenkins on Google Cloud,Hi folks in this blog we will run through Kubernetes…,https://medium.com/@manoj-bhagwat60,https://medium.com/avmconsulting-blog/kubernetes-ci-cd-using-jenkins-on-google-cloud-5b10da6147a6?source=search_post---------75,"[<time datetime=""2019-06-29T07:46:54.614Z"">Jun 29, 2019</time>]",412,2 responses,2 min read,"['aws', 'azure', 'google-cloud-platform', 'devops', 'kubernetes', 'snowflake', 'google-cloud-platform', 'google-cloud-run', 'serverless', 'google-cloud-functions', 'kubernetes', 'aws', 'azure', 'google-cloud-platform', 'devops', 'kubernetes', 'snowflake', 'google-cloud-run', 'serverless', 'google-cloud-functions']","['https:\\u002F\\u002Fservian.dev\\u002F3-best-features-of-google-cloud-run-546e367242ea', 'https:\\u002F\\u002Fmedium.com\\u002F@ipninja.io\\u002Fmonetizing-desktop-software-and-uwp-apps-with-ip-ninjas-sdk-e55b6e25b7bf', 'https:\\u002F\\u002Fipapi.medium.com\\u002Fcurrency-code-from-ip-address-c010cb315219', 'https:\\u002F\\u002Fmedium.com\\u002F@priyp\\u002Fcloudways-one-platform-to-choose-cloud-based-hosting-solution-6407f3aa9535', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fmaking-a-real-world-end-to-end-project-using-django-and-cloud-storage-fauna-db-part-1-b89011b8466c', 'https:\\u002F\\u002Fmedium.com\\u002Findex-zero\\u002Fa-guide-to-heaps-d4a347408d', 'https:\\u002F\\u002Fjett3d.medium.com\\u002F7-steps-for-setting-up-files-for-problem-free-fdm-3d-printing-ea0ef20192eb', 'https:\\u002F\\u002Fblog.devgenius.io\\u002Ffunctional-programming-ef4870aa8dea', 'https:\\u002F\\u002Fmedium.com\\u002F@swaplaw007\\u002Fautomation-with-selenium-and-web-scraping-in-python-585131d3239c', 'https:\\u002F\\u002Fmedium.com\\u002Ftradeshift-engineering\\u002Fusing-argo-for-data-pipelines-at-scale-inside-tradeshift-a68100147a85', 'https:\\u002F\\u002Fmedium.com\\u002Fmeroxa\\u002Fintroducing-microsoft-sql-server-connector-beta-6e494376ea8f', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Fis-this-your-next-data-logistics-platform-architecture-dffe402d1daa', 'https:\\u002F\\u002Ftufin.medium.com\\u002Ftestable-bigquery-sql-61a911e35ab5']"
Serverless Continuous Integration and OTA update flow using Google Cloud Build and Arduino,-,https://medium.com/@alvaroviebrantz,https://medium.com/google-cloud/serverless-continuous-integration-and-ota-update-flow-using-google-cloud-build-and-arduino-d5e1cda504bf?source=search_post---------76,"[<time datetime=""2018-12-14T03:31:59.175Z"">Dec 14, 2018</time>]",505,13 responses,7 min read,"['docker', 'reactjs', 'google-cloud-platform', 'nginx', 'kubernetes-engine', 'docker', 'reactjs', 'google-cloud-platform', 'nginx', 'kubernetes-engine']","['https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fdeploy-react-application-using-docker-and-google-cloud-platform-4bc03f9ee1f', 'https:\\u002F\\u002Fmedium.com\\u002Fvolterra-io\\u002Fkubernetes-storage-performance-comparison-v2-2020-updated-1c0b69f0dcf4', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002Fhow-to-create-meaningful-names-in-code-20d7476537d4', 'https:\\u002F\\u002Fmedium.com\\u002F@ziggerzz\\u002Fdeployment-of-python-package-on-pypi-with-travis-on-github-d8aa24ffcdb4', 'https:\\u002F\\u002Fukcloud.pro\\u002Fdevops-in-practice-way-2-pushing-aws-rds-events-to-slack-dc5a03600dcd', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fwhat-is-a-float-double-long-double-and-a-floating-point-literal-in-c-e789c31aa36c', 'https:\\u002F\\u002Fmbadisheila.medium.com\\u002Fthe-if-conditional-statement-and-logical-expressions-in-bash-beb8115b55fb', 'https:\\u002F\\u002Faidandcunniffe.medium.com\\u002Fnext-project-7c2bb0312985', 'https:\\u002F\\u002F2hatslogic.medium.com\\u002Fstep-to-do-a-file-upload-in-laravel-vapor-59666804ba1b', 'https:\\u002F\\u002Ftech.fampay.in\\u002Fconfig-variables-6ea64c94f676', 'https:\\u002F\\u002Fenlear.academy\\u002Famazon-api-gateway-securing-endpoints-using-api-keys-eec1c856b327', 'https:\\u002F\\u002Fmedium.com\\u002F@kokorotori\\u002Fgithub-heroku-5c83c1c60fc', 'https:\\u002F\\u002Fahmed-ziane.medium.com\\u002Fdeploy-a-react-js-app-on-google-cloud-platform-gcp-4609046349a5']"
Google Cloud Pub/Sub Ordered Delivery,-,https://medium.com/@kamal.aboulhosn,https://medium.com/google-cloud/google-cloud-pub-sub-ordered-delivery-1e4181f60bc8?source=search_post---------77,"[<time datetime=""2020-10-19T11:07:07.065Z"">Oct 19, 2020</time>]",451,5 responses,17 min read,"['kubernetes', 'google-cloud-platform', 'google-kubernetes-engine', 'continuous-deployment', 'cloud', 'kubernetes', 'google-cloud-platform', 'google-kubernetes-engine', 'continuous-deployment', 'cloud']","['https:\\u002F\\u002Fmedium.com\\u002Fplatformer-blog\\u002Fci-cd-with-gke-and-google-cloud-build-98a797ecf346', 'https:\\u002F\\u002Fmedium.com\\u002F@charlie_68485\\u002Fhow-i-got-a-software-engineering-job-without-work-experience-or-a-cs-degree-e514fee9b415', 'https:\\u002F\\u002Fmedium.com\\u002F@snishajith\\u002Fgenerics-in-java-aef53d0423e8', 'https:\\u002F\\u002Fmedium.com\\u002Fvattenfall-tech\\u002Fandroid-room-jurney-1-complex-model-storing-db-relations-98599bb418a6', 'https:\\u002F\\u002Fmedium.com\\u002F@codingkarma\\u002Fpe-section-header-injection-using-code-cave-1451912d814c', 'https:\\u002F\\u002Fwindix.medium.com\\u002Faws-s3-bucket-notification-to-sqs-queue-via-sns-topic-walk-trough-36c0a2ba6cde', 'https:\\u002F\\u002Fmedium.com\\u002Fdjango-deployment\\u002Fwhich-components-should-i-use-in-production-1780c02f5906', 'https:\\u002F\\u002Faws.plainenglish.io\\u002Fa-short-but-extensive-guide-for-securing-your-dynamodb-data-ebceb4ee9bd8', 'https:\\u002F\\u002Fmedium.com\\u002Fseries\\u002Fcomputer-programming-for-absolute-beginners-e2dc816f40bd', 'https:\\u002F\\u002Fmedium.com\\u002F99dotco\\u002Fa-detail-guide-to-deploying-elasticsearch-on-elastic-cloud-on-kubernetes-eck-31808ac60466', 'https:\\u002F\\u002Fmedium.com\\u002F@diego.lnasc\\u002Fkubernetes-production-best-pratices-41ee2dcd1ea', 'https:\\u002F\\u002Fganeshkaila.medium.com\\u002Fmigrating-kubernetes-workloads-from-gke-to-eks-f541acb8f269', 'https:\\u002F\\u002Ftomlous.medium.com\\u002Fproxy-tunneling-for-openshift-d67d7003d842']"
How to set up a free micro VPS on Google Cloud Platform,Configuring a virtual private server (VPS) on…,https://medium.com/@hbmy289,https://medium.com/@hbmy289/how-to-set-up-a-free-micro-vps-on-google-cloud-platform-bddee893ac09?source=search_post---------78,"[<time datetime=""2018-11-21T18:24:43.819Z"">Nov 21, 2018</time>]",607,4 responses,5 min read,"['google-cloud-platform', 'software-development', 'web-development', 'nodejs', 'java', 'google-cloud-platform', 'software-development', 'web-development', 'nodejs', 'java']","['https:\\u002F\\u002Fmarian-caikovski.medium.com\\u002Fconnect-to-a-free-virtual-machine-on-google-cloud-with-mobaxterm-3b59690b085c', 'https:\\u002F\\u002Fmastrolinux.medium.com\\u002Fusing-arduinos-new-opl%C3%A0-kit-to-read-remote-sensors-and-display-the-data-in-your-home-3b31bbef9f6a', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fmigrating-spring-based-application-configuration-to-alibaba-cloud-acm-b8ecfc4220f0', 'https:\\u002F\\u002Flaurendheller.medium.com\\u002Fcomputing-the-first-100-numbers-in-the-fibonacci-sequence-in-a-function-swift-7453c111c1f', 'https:\\u002F\\u002Fmedium.com\\u002F@aditya390402\\u002Fgsoc-2020-checker-framework-430f8e29658f', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fkeeping-pace-with-whats-new-in-java-14-5fc6232defab', 'https:\\u002F\\u002Fmedium.com\\u002F@frl.sh1992\\u002Fandroid-architecture-components-in-a-sample-project-28c668885482', 'https:\\u002F\\u002Fevatorium.medium.com\\u002Fchoose-your-dev-team-12-pieces-of-advice-from-a-pm-b5c4f10f88f1', 'https:\\u002F\\u002Fgogalagames.medium.com\\u002Fnode-pre-proposal-node-rewards-for-network-contribution-ea3c29cdce46', 'https:\\u002F\\u002Fmedium.com\\u002F@onkarhasabe30\\u002Fbuild-a-websocket-connection-with-aws-lambda-in-react-and-ruby-8b219824ec69', 'https:\\u002F\\u002Fmedium.com\\u002F@rakibulh170\\u002Fhandle-unrecognized-pattern-of-rabbitmq-with-nestjs-server-side-f17b7cee9dc9', 'https:\\u002F\\u002Fmedium.com\\u002F@anshulgoyal716\\u002Fluigi-microfrontend-framework-ba6c7f295202', 'https:\\u002F\\u002Fselfconsciousengineer.medium.com\\u002Fmicroservice-build-relationship-among-engineers-via-api-communication-ff32f9da46dc']"
All 200+ Google Cloud products described in 4 words or less,-,https://medium.com/@gregsramblings,https://medium.com/google-cloud/google-cloud-products-described-in-4-words-or-less-7776af0552cd?source=search_post---------79,"[<time datetime=""2020-04-09T15:19:57.336Z"">Apr 9, 2020</time>]",227,3 responses,1 min read,"['terraform', 'gcp', 'google-cloud-platform', 'service-account', 'infrastructure-as-code', 'terraform', 'gcp', 'google-cloud-platform', 'service-account', 'infrastructure-as-code']","['https:\\u002F\\u002Fgmusumeci.medium.com\\u002Fhow-to-create-a-service-account-for-terraform-in-gcp-google-cloud-platform-f75a0cf918d1', 'https:\\u002F\\u002Fmedium.com\\u002Fnear-ai\\u002Fare-we-close-to-having-machines-solve-topcoder-problems-cc86d33c4324', 'https:\\u002F\\u002Fmedium.com\\u002Fplexiti\\u002Fstory-storming-191756f57387', 'https:\\u002F\\u002Fmedium.com\\u002Fbravefrontierheroes\\u002Fbugs-report-30th-jan-993556644660', 'https:\\u002F\\u002Fpointpay.medium.com\\u002Fweekly-update-from-pointpay-september-6-september-10-2021-c0ed286c9439', 'https:\\u002F\\u002Fmedium.com\\u002F@jan.mcn\\u002Fresults-of-experiment-1-work-hard-then-fail-38a15733e2b5', 'https:\\u002F\\u002Fryan-baker.medium.com\\u002Fbuilding-an-elixir-cluster-on-ecs-d969faa442c2', 'https:\\u002F\\u002Fmedium.com\\u002Fnervosnetwork\\u002Fwhats-animagus-part-2-running-it-for-real-17a48608389d', 'https:\\u002F\\u002Fmedium.com\\u002Fstatuscode\\u002Flet-serverless-solve-the-technology-problems-you-dont-have-7b39e854567b', 'https:\\u002F\\u002Fmedium.com\\u002Fknowledgelens\\u002Fterraform-for-google-cloud-platform-5c6784d7864c', 'https:\\u002F\\u002Fmarkrosscloud.medium.com\\u002Fusing-open-id-connect-to-authenticate-to-gcp-from-github-a0e43e5822b', 'https:\\u002F\\u002Fmedium.com\\u002F@anton.babenko\\u002Fweekly-tf-issue-62-terraform-variables-aws-budgets-backups-with-lambda-e7288e807cfb', 'https:\\u002F\\u002Fmkaschke.medium.com\\u002Fhow-to-prepare-for-the-terraform-associate-581a0b393497']"
Building a Node API with Express and Google Cloud SQL,-,https://medium.com/@austinhale,https://medium.com/@austinhale/building-a-node-api-with-express-and-google-cloud-sql-9bda260b040f?source=search_post---------80,"[<time datetime=""2018-07-27T20:17:44.102Z"">Jul 28, 2018</time>]",569,7 responses,5 min read,"['google-cloud-platform', 'certification', 'cloud', 'google', 'google-cloud-platform', 'certification', 'cloud', 'google']","['https:\\u002F\\u002Fsathishvj.medium.com\\u002Fwriting-and-passing-the-google-cloud-associate-engineer-certification-a60c2f6d99c2', 'https:\\u002F\\u002Fmedium.com\\u002Froute360\\u002Faws-weekly-issue-2-33632ee1f964', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fpassword-validation-bd9766791991', 'https:\\u002F\\u002Fmedium.com\\u002Fx21-digital\\u002Fx21-digital-and-argo-partnership-c1e79be823c3', 'https:\\u002F\\u002Fmedium.com\\u002F@zhijiahu\\u002Fopen-match-grpc-requests-with-net-core-3-0-client-febfbe8d6b74', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fadd-persistence-as-a-boundary-service-3092de262ed4', 'https:\\u002F\\u002Fnecatiergin2019.medium.com\\u002Fnec-c-quiz-0010-c0015b7844cf', 'https:\\u002F\\u002Fctdupuis7.medium.com\\u002Fintermediate-sql-7a79e9963aab', 'https:\\u002F\\u002Fmedium.com\\u002Fdadi\\u002Fdadi-helper-bot-8fb321864c0a', 'https:\\u002F\\u002Fantonit.medium.com\\u002Fprofessional-cloud-security-engineer-beta-exam-review-cad220183d67', 'https:\\u002F\\u002Fmedium.com\\u002F@divya.venu\\u002Fmy-learning-path-to-gcp-professional-cloud-architect-exam-ed09eb520a32', 'https:\\u002F\\u002Fqwiklabs.medium.com\\u002Ffive-badges-four-weeks-three-days-remaining-f11daded038c', 'https:\\u002F\\u002Fsathishvj.medium.com\\u002Fcloud-terminologies-videos-for-gcp-and-cloud-digital-leader-playlist-36c230a30a30']"
13 Most Common Google Cloud Reference Architectures,Summary of #13DaysOfGCP architecture Twitter…,https://medium.com/@pvergadia,https://medium.com/google-cloud/13-most-common-google-cloud-reference-architectures-23630b46326d?source=search_post---------81,"[<time datetime=""2020-05-04T07:01:01.339Z"">May 4, 2020</time>]",393,1 response,2 min read,"['nodejs', 'google-cloud-platform', 'cloud-functions', 'vscode', 'nodejs', 'google-cloud-platform', 'cloud-functions', 'vscode']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fdebugging-node-google-cloud-functions-locally-in-vs-code-e6b912eb3f84', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fworking-with-schemas-in-a-schemaless-ish-world-d8e878d2ed94', 'https:\\u002F\\u002Fetgreer91.medium.com\\u002Fhow-to-render-likes-on-a-page-4d660e7ea5e4', 'https:\\u002F\\u002Fmedium.com\\u002F@tharakadil22\\u002Fwhat-is-deno-898fe38b5da9', 'https:\\u002F\\u002Fmedium.com\\u002Fdailyjs\\u002Ftools-projects-and-examples-for-feathersjs-developers-in-2020-5f7e2d9ab723', 'https:\\u002F\\u002Fnabendu82.medium.com\\u002Fyoutube-video-modern-es6-chapter-2-fat-arrow-function-7cf2313784ec', 'https:\\u002F\\u002Fnagamalliaditya3.medium.com\\u002Fwelcome-to-new-chrome-devtools-6c0cf51a875b', 'https:\\u002F\\u002Fdmnsgn.medium.com\\u002Fjavascript-package-development-for-the-es-modules-era-32cba6a5694a', 'https:\\u002F\\u002Fmedium.com\\u002F@thedyslexiccoder\\u002Frunning-node-red-on-a-raspberry-pi-4-e9e759caaae9', 'https:\\u002F\\u002Ffaun.pub\\u002Ffull-ci-cd-with-docker-github-actions-digitalocean-droplets-container-registry-db2938db8246', 'https:\\u002F\\u002Faws.plainenglish.io\\u002Fsteps-to-store-form-data-in-dyanamodb-using-lambda-and-api-gateway-71a24a178c0a', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Fcreating-a-serverless-api-and-hosting-a-frontend-with-s3-b50e61a8f707', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fbuilding-an-apache-kafka-cluster-using-aws-cdk-60274c607be1']"
Serverless node.js REST API with Google Cloud Function & Firestore,-,https://medium.com/@alfianlosari,https://medium.com/@alfianlosari/serverless-node-js-rest-api-with-google-cloud-function-firestore-d7b422f58511?source=search_post---------82,"[<time datetime=""2018-06-06T14:30:22.812Z"">Jun 6, 2018</time>]",532,4 responses,5 min read,"['cloud-computing', 'google-cloud-platform', 'concourseci', 'pivotal', 'cloud-computing', 'google-cloud-platform', 'concourseci', 'pivotal']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fplaying-with-concourseci-via-a-google-cloud-platform-free-trial-65acfbdd02d2', 'https:\\u002F\\u002Fswadesh-kelkar.medium.com\\u002Fapp-engine-52e0a2058ea1', 'https:\\u002F\\u002Fmedium.com\\u002F@bambang20\\u002Fschedule-google-cloud-sts-transfer-job-with-cloud-scheduler-7e25e9943e4e', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fa-guide-to-policy-and-access-troubleshooting-on-google-cloud-aecb5d80b4e6', 'https:\\u002F\\u002Fimjbmkz.medium.com\\u002Fsp102-supplements-2-using-jupyterlab-in-gcp-aa2224ad0387']"
Image Upload With Google Cloud Storage and Node.js,-,https://medium.com/@olamilekan001,https://medium.com/@olamilekan001/image-upload-with-google-cloud-storage-and-node-js-a1cf9baa1876?source=search_post---------83,"[<time datetime=""2019-10-29T20:22:41.211Z"">Oct 30, 2019</time>]",902,15 responses,11 min read,"['graphql', 'google-cloud-run', 'neo4j', 'google-cloud-platform', 'architecture', 'graphql', 'google-cloud-run', 'neo4j', 'google-cloud-platform', 'architecture']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fsecure-graphql-apis-in-minutes-with-google-cloud-run-and-grand-stack-97d050dbc744', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fnosql-database-handling-349176dc7be7', 'https:\\u002F\\u002Fmedium.com\\u002Foasis-protocol-project\\u002Fweekly-questnet-update-april-6-e48969da79df', 'https:\\u002F\\u002Fmedium.com\\u002F@zenitram.oiram\\u002Fgraphqelm-optional-arguments-in-a-language-without-optional-arguments-d8074ca3cf74', 'https:\\u002F\\u002Frootkitfinance.medium.com\\u002Fuptether-to-relaunch-on-matic-caab5aabab31', 'https:\\u002F\\u002Fmedium.com\\u002F@monalisasolomon578\\u002Freduce-cost-and-increase-productivity-with-value-added-it-services-from-buzinessware-link-d7d598df830e', 'https:\\u002F\\u002Ftedlim-65557.medium.com\\u002Fday-25-damage-vfx-using-sprites-in-unity-e067f6999824', 'https:\\u002F\\u002Fmedium.com\\u002F@jiachuan.li\\u002Fsetup-hyperledger-indy-and-aries-cloud-agent-development-environment-9051e50fc108', 'https:\\u002F\\u002Fmedium.com\\u002F@sofiatahanova\\u002Fhow-to-slack-e819902ad572', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fdeploy-and-host-your-container-via-gcp-cloud-run-c61c544e7e57', 'https:\\u002F\\u002Fmedium.com\\u002Fincentro\\u002Fa-way-to-setup-a-gcp-driven-application-with-app-engine-cloud-firestore-and-react-graphql-579d39d5679f', 'https:\\u002F\\u002Fmedium.com\\u002F@_fatih\\u002Fgithub-actions-for-deploy-google-cloud-run-4f0338bb7f39', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fhow-to-read-google-firestore-data-using-rest-api-1386df45c420']"
เก็บข้อมูล Real-time จาก Facebook Page ด้วย Google Cloud Functions และ BigQuery,ตัวอย่างจากงาน…,https://medium.com/@tvirot,https://medium.com/skooldio/%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%9A%E0%B8%82%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%B9%E0%B8%A5-real-time-%E0%B8%88%E0%B8%B2%E0%B8%81-facebook-page-%E0%B8%94%E0%B9%89%E0%B8%A7%E0%B8%A2-google-cloud-functions-%E0%B9%81%E0%B8%A5%E0%B8%B0-bigquery-66782e289f0f?source=search_post---------84,"[<time datetime=""2017-10-26T06:04:02.236Z"">Oct 26, 2017</time>]",343,0 responses,4 min read,"['kubernetes', 'google-cloud-platform', 'jenkins', 'continuous-deployment', 'automation', 'kubernetes', 'google-cloud-platform', 'jenkins', 'continuous-deployment', 'automation']","['https:\\u002F\\u002Fmedium.com\\u002Favmconsulting-blog\\u002Fkubernetes-ci-cd-using-jenkins-on-google-cloud-5b10da6147a6', 'https:\\u002F\\u002Fmedium.com\\u002Fstreamnative\\u002Fwhy-streamsql-moved-from-apache-kafka-to-apache-pulsar-8fcf06e37e7f', 'https:\\u002F\\u002Fblog.trikoder.net\\u002Fsoftware-requirements-specifications-made-somewhat-simple-part-2-a2c99c31e4f9', 'https:\\u002F\\u002Fuxdesign.cc\\u002Fhow-to-add-multiple-values-in-a-single-css-property-4e31e37f7f34', 'https:\\u002F\\u002Fmedium.com\\u002Fexpedia-group-tech\\u002Fhow-to-build-an-actionable-scorecard-43d534f20ed7', 'https:\\u002F\\u002Fmedium.com\\u002Fgojekengineering\\u002Fdatabase-optimisation-on-cassandra-50d1fe635f6e', 'https:\\u002F\\u002Fitnext.io\\u002Feffectively-communicate-between-microservices-de7252ba2f3c', 'https:\\u002F\\u002Fcategower.medium.com\\u002Fwaterfall-in-agile-clothing-5581366956c3', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fnotifications-from-gitlab-to-chat-242a421725b9', 'https:\\u002F\\u002Fmedium.com\\u002F@atskothapalli\\u002Fjenkins-setup-on-google-cloud-kubernetes-cluster-afeda8bb828e', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Faccess-application-externally-in-kubernetes-cluster-using-load-balancer-service-d1b7858d51', 'https:\\u002F\\u002Fanichakraborty.medium.com\\u002Fmulti-regional-infrastructure-deployment-on-kubernetes-with-docker-jenkins-and-github-be41e5a20f36', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-programmer\\u002Fworking-with-deployments-roll-back-and-rolling-updates-bb4299488e34']"
Running a MEAN stack on Google Cloud Platform with Kubernetes,-,https://medium.com/@SandeepDinesh,https://medium.com/google-cloud/running-a-mean-stack-on-google-cloud-platform-with-kubernetes-149ca81c2b5d?source=search_post---------85,"[<time datetime=""2015-07-29T17:27:54.754Z"">Jul 29, 2015</time>]",246,16 responses,10 min read,"['google-cloud-platform', 'devops', 'go', 'google-app-engine', 'programming', 'google-cloud-platform', 'devops', 'go', 'google-app-engine', 'programming']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fbuilding-a-go-web-app-from-scratch-to-deploying-on-google-cloud-part-2-deploying-our-go-app-on-a07285dfa6a9', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fhow-to-deploy-an-application-to-aws-fargate-cd3cfaccc537', 'https:\\u002F\\u002Fbshayr29.medium.com\\u002Fdeploying-google-cloud-run-from-release-using-github-actions-5762493610e6', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fusing-gitlab-and-cloud-build-to-achieve-ci-cd-for-cloud-run-4c6db26f04ed', 'https:\\u002F\\u002Fcontactchanaka.medium.com\\u002Fcontainerised-developer-testing-environment-on-google-cloud-platform-2ea6117a6009']"
🎓 2019 Google Cloud Professional Data Engineer Certification Exam,-,https://medium.com/@katopz,https://medium.com/nooblearning/2019-google-cloud-professional-data-engineer-certification-exam-6a5d6581e507?source=search_post---------86,"[<time datetime=""2019-08-23T09:23:51.663Z"">Aug 23, 2019</time>]",305,4 responses,4 min read,"['linux', 'shell', 'cloud', 'debian', 'linux', 'shell', 'cloud', 'debian']","['https:\\u002F\\u002Fmedium.com\\u002Fmai-piu-senza\\u002Fti-serve-la-riga-di-comando-e-sei-dalla-zia-c%C3%A8-la-google-cloud-shell-e2e56ace6506', 'https:\\u002F\\u002Ffaun.pub\\u002Fgit-cherry-pick-a-commit-to-another-repo-30dc64d61acb', 'https:\\u002F\\u002Fhumayun-rashid.medium.com\\u002Fsetting-up-local-development-environment-on-windows-for-devops-part-1-what-are-the-tools-and-how-d4b82d55d14c', 'https:\\u002F\\u002Fmostafabrazi.medium.com\\u002Fconnect-to-github-using-ssh-25b46c332583', 'https:\\u002F\\u002Flvrfrc87.medium.com\\u002Fhow-to-write-an-ansible-module-part-2-94ce8c01dd71']"
Dockerizing and auto scaling Node.js on Google Cloud,Bring your Node.js server from local development…,https://levelup.gitconnected.com/@francescovirga_50717,https://levelup.gitconnected.com/dockerizing-and-autoscaling-node-js-on-google-cloud-ef8db3b99486?source=search_post---------87,"[<time datetime=""2018-12-29T00:25:29.957Z"">Dec 29, 2018</time>]",632,6 responses,10 min read,"['google-cloud-platform', 'tensorflow', 'google-cloud-ml', 'google-cloud-shell', 'chatbots', 'google-cloud-platform', 'tensorflow', 'google-cloud-ml', 'google-cloud-shell', 'chatbots']","['https:\\u002F\\u002Fblog.kovalevskyi.com\\u002Fhow-to-train-a-chatbot-with-the-tensorflow-and-google-cloud-ml-3a5617289032', 'https:\\u002F\\u002Fmedium.com\\u002F@priyatm1619\\u002Fdeploy-ml-model-using-docker-and-google-app-engine-6584fded1fa1', 'https:\\u002F\\u002Fengineering.teknasyon.com\\u002Fgetcontact-tag-analysis-with-textdistance-63e448325d54', 'https:\\u002F\\u002Fmedium.com\\u002Fdata-science-bootcamp\\u002Fdata-science-ai-machine-learning-on-google-cloud-uniqtech-ultimate-guide-b0c6f9968482', 'https:\\u002F\\u002Fmedium.com\\u002F@febrin\\u002Fdeploying-a-simple-http-server-on-google-cloud-platform-virtual-machine-using-flask-and-nginx-f4237fd7bf27']"
Firebase & Google Cloud: What’s different with Cloud Firestore?,-,https://medium.com/@CodingDoug,https://medium.com/google-developers/firebase-google-cloud-whats-different-with-cloud-firestore-40f1fc3e6d1e?source=search_post---------88,"[<time datetime=""2019-02-25T02:13:49.501Z"">Feb 25, 2019</time>]",568,11 responses,7 min read,"['cloud-computing', 'web-development', 'performance', 'networking', 'cloud-computing', 'web-development', 'performance', 'networking']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fgoogle-cloud-storage-large-object-upload-speeds-7339751eaa24', 'https:\\u002F\\u002Fithatejesh.medium.com\\u002Fintegration-of-ansible-with-docker-59ee625d3bcf', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fexample-of-a-telegram-bot-in-python-without-using-specific-libraries-ac14db4c9ade', 'https:\\u002F\\u002Fmedium.com\\u002F@rezaduty\\u002Fweb-penetration-testing-roadmap-4e7bb9edf23b', 'https:\\u002F\\u002Fid1000000.medium.com\\u002Frecovers-passwords-from-pixelized-screenshots-db3279d90ad', 'https:\\u002F\\u002Fmedium.com\\u002F@shresthasom\\u002Fcreating-your-own-custom-transactional-method-in-spring-boot-using-jbdc-annotation-and-spring-aop-aa457e6a503f', 'https:\\u002F\\u002Fmedium.com\\u002Fpytorch\\u002Ftwo-ways-to-profile-pytorch-models-on-remote-server-9434befe6dde', 'https:\\u002F\\u002Fmedium.com\\u002F@loginradius\\u002Fpkce-58155fabeb37', 'https:\\u002F\\u002Fmedium.com\\u002F@bhavikabshah\\u002Fa-product-managers-perspective-on-programming-practices-618190acdef6', 'https:\\u002F\\u002Fmedium.com\\u002Fphilips-technology-blog\\u002Fscaling-github-action-runners-a4a45f7c67a6', 'https:\\u002F\\u002Ffaun.pub\\u002Fkong-ingress-as-api-gateway-on-minikube-4269954aca5', 'https:\\u002F\\u002Fmedium.com\\u002Fwearewaes\\u002Fmonitoring-serverless-applications-3a996fa84929', 'https:\\u002F\\u002Fenlear.academy\\u002Famazon-api-gateway-securing-endpoints-using-api-keys-eec1c856b327']"
